# row,col,
269.000000,2418.000000
285.000000,2691.000000
390.000000,1525.000000
396.000000,2335.000000
495.000000,1993.000000
534.000000,2326.000000
605.000000,1827.000000
654.000000,2451.000000
1037.000000,2932.000000
1127.000000,4006.000000
1195.000000,2830.000000
1206.000000,3219.000000
1211.000000,1988.000000
1311.000000,3007.000000
1386.000000,2872.000000
1534.000000,4003.000000
1748.000000,3598.000000
1758.000000,3529.000000
1795.000000,3704.000000
2264.000000,636.000000
3235.000000,1591.000000
3237.000000,2789.000000
3445.000000,3188.000000
3752.000000,2861.000000
4024.000000,1022.000000
