# radii,1
0.000000,0.000000
20.000000,0.000000
40.000000,9099.213306
60.000000,109936.258449
80.000000,173662.866461
100.000000,256852.148311
120.000000,386778.051762
140.000000,514520.606358
160.000000,617606.221726
180.000000,675604.671870
200.000000,862517.089359
220.000000,1012573.212652
240.000000,1120455.784546
260.000000,1262759.495734
280.000000,1427235.499122
300.000000,1558909.809222
320.000000,1694920.844058
340.000000,1785855.646902
360.000000,1885379.919499
380.000000,1928985.628720
400.000000,2055009.918197
420.000000,2195570.968874
440.000000,2321008.864985
460.000000,2426213.289664
480.000000,2530097.460933
500.000000,2684542.365903
520.000000,2784952.643288
540.000000,2927024.931650
560.000000,3012279.348647
580.000000,3154069.134117
600.000000,3260256.019440
620.000000,3365347.266588
640.000000,3464370.211170
660.000000,3534182.338074
680.000000,3644439.579461
700.000000,3714343.743578
720.000000,3806313.221850
740.000000,3865672.084074
760.000000,4019791.944868
780.000000,4115095.926368
800.000000,4336745.890839
820.000000,4361093.618182
840.000000,4474971.847480
860.000000,4622649.648306
880.000000,4724560.262832
900.000000,4856028.595200
920.000000,5031793.637749
940.000000,5126874.296513
960.000000,5233713.958053
980.000000,5304180.547352
1000.000000,5348774.495388
1020.000000,5475467.582265
1040.000000,5548655.274124
1060.000000,5548655.274124
1080.000000,5609677.474015
1100.000000,5642619.272748
1120.000000,5674719.664133
1140.000000,5779823.816577
1160.000000,5811769.892057
1180.000000,5852754.660136
1200.000000,5885046.795354
1220.000000,5938027.058222
1240.000000,5971634.945873
1260.000000,6060008.378687
1280.000000,6125329.789315
1300.000000,6179661.889228
1320.000000,6215142.784247
1340.000000,6355546.141708
1360.000000,6408509.075212
1380.000000,6422469.449669
1400.000000,6542185.613571
1420.000000,6642469.389295
1440.000000,6682770.590739
1460.000000,6770804.216224
1480.000000,6861861.444081
1500.000000,6965280.275640
1520.000000,7036563.162348
1540.000000,7243841.236634
1560.000000,7437757.247926
1580.000000,7545477.786898
1600.000000,7711643.097260
1620.000000,7916479.727711
1640.000000,8030618.533377
1660.000000,8216701.130283
1680.000000,8365571.186167
1700.000000,8466516.318851
1720.000000,8632800.828407
1740.000000,8805136.417253
1760.000000,8980149.870628
1780.000000,9069479.503081
1800.000000,9226797.994832
1820.000000,9383793.115438
1840.000000,9584921.790290
1860.000000,9621731.185202
1880.000000,9714443.656083
1900.000000,9875907.010850
1920.000000,10015123.756613
1940.000000,10187102.934032
1960.000000,10310926.314745
1980.000000,10372931.907957
2000.000000,10613575.901884
2020.000000,10825668.241236
2040.000000,10971650.230971
2060.000000,11134156.284084
2080.000000,11430674.896812
2100.000000,11714030.826860
2120.000000,12121571.950723
2140.000000,12355062.983892
2160.000000,12845667.369680
2180.000000,13217626.130504
2200.000000,13400305.889347
2220.000000,13791510.490182
2240.000000,14192305.311430
2260.000000,14673694.447435
2280.000000,15051091.062743
2300.000000,15484850.406503
2320.000000,15953602.768275
2340.000000,16208459.427114
2360.000000,16843935.305477
2380.000000,17243472.281595
2400.000000,17559615.788368
2420.000000,18175700.532749
2440.000000,18484718.055948
2460.000000,18897377.377581
2480.000000,19311597.232133
2500.000000,19661673.925116
2520.000000,20120637.430371
2540.000000,20402139.593147
2560.000000,20751647.731279
