# radii,1
0.000000,0.000000
20.000000,0.000000
40.000000,0.000000
60.000000,0.000000
80.000000,0.000000
100.000000,0.000000
120.000000,169945.327032
140.000000,169945.327032
160.000000,169945.327032
180.000000,339890.654064
200.000000,509835.981096
220.000000,679781.308129
240.000000,679781.308129
260.000000,679781.308129
280.000000,679781.308129
300.000000,856812.267736
320.000000,856812.267736
340.000000,1204316.661072
360.000000,1204316.661072
380.000000,1374261.988104
400.000000,1374261.988104
420.000000,1717435.364621
440.000000,1889430.391958
460.000000,1889430.391958
480.000000,2616850.889380
500.000000,2805774.314582
520.000000,2978495.737156
540.000000,2978495.737156
560.000000,3148441.064188
580.000000,3148441.064188
600.000000,3365057.762569
620.000000,3365057.762569
640.000000,3365057.762569
660.000000,3731856.924423
680.000000,3731856.924423
700.000000,3942612.860227
720.000000,4129215.992506
740.000000,4129215.992506
760.000000,4129215.992506
780.000000,4334827.136547
800.000000,4334827.136547
820.000000,4334827.136547
840.000000,4334827.136547
860.000000,4740187.172793
880.000000,5143803.816817
900.000000,5143803.816817
920.000000,5314311.438626
940.000000,5314311.438626
960.000000,5314311.438626
980.000000,5509172.882488
1000.000000,5509172.882488
1020.000000,5509172.882488
1040.000000,5509172.882488
1060.000000,5509172.882488
1080.000000,5509172.882488
1100.000000,5509172.882488
1120.000000,5509172.882488
1140.000000,5509172.882488
1160.000000,5509172.882488
1180.000000,5509172.882488
1200.000000,5720632.142840
1220.000000,5720632.142840
1240.000000,5979073.087613
1260.000000,5979073.087613
1280.000000,6570474.649217
1300.000000,6740889.438479
1320.000000,6740889.438479
1340.000000,6740889.438479
1360.000000,7006423.140445
1380.000000,7006423.140445
1400.000000,7274989.287646
1420.000000,7490912.071371
1440.000000,7490912.071371
1460.000000,7661012.514620
1480.000000,7661012.514620
1500.000000,8232893.825172
1520.000000,8232893.825172
1540.000000,8232893.825172
1560.000000,8644849.102730
1580.000000,8644849.102730
1600.000000,9133743.667438
1620.000000,9461736.151832
1640.000000,9461736.151832
1660.000000,9461736.151832
1680.000000,9652094.662331
1700.000000,9964343.029277
1720.000000,10303321.913174
1740.000000,10303321.913174
1760.000000,10303321.913174
1780.000000,10503825.510659
1800.000000,10848737.180374
1820.000000,10848737.180374
1840.000000,10848737.180374
1860.000000,10848737.180374
1880.000000,11281035.059885
1900.000000,11590652.224520
1920.000000,11590652.224520
1940.000000,12043788.278688
1960.000000,12043788.278688
1980.000000,12270082.386409
2000.000000,13322278.786298
2020.000000,13514427.341717
2040.000000,14563776.182411
2060.000000,14855722.061926
2080.000000,14855722.061926
2100.000000,15449435.469873
2120.000000,16036500.843293
2140.000000,16237779.482423
2160.000000,16827087.604819
2180.000000,16827087.604819
2200.000000,16827087.604819
2220.000000,16827087.604819
2240.000000,17053420.724223
2260.000000,17296217.228627
2280.000000,18226452.013407
2300.000000,18226452.013407
2320.000000,18226452.013407
2340.000000,18516135.451359
2360.000000,18731549.516228
2380.000000,19066617.732942
2400.000000,19453234.655455
2420.000000,19732044.673772
2440.000000,20518267.379782
2460.000000,20733348.525458
2480.000000,21169728.643536
2500.000000,21169728.643536
2520.000000,21717979.636546
2540.000000,22203417.703785
2560.000000,22203417.703785
2580.000000,23137334.295337
2600.000000,23497945.446312
2620.000000,23497945.446312
2640.000000,24166672.727654
2660.000000,24166672.727654
2680.000000,24505316.490411
2700.000000,24505316.490411
2720.000000,25331368.095531
2740.000000,25666549.225597
2760.000000,26314452.604780
2780.000000,27241092.164851
2800.000000,27241092.164851
2820.000000,27525903.508342
2840.000000,29159407.690427
2860.000000,29459513.112203
2880.000000,29769945.794342
2900.000000,30824399.106473
2920.000000,31187100.571520
2940.000000,31500677.506603
2960.000000,31500677.506603
2980.000000,32226147.111789
3000.000000,32226147.111789
3020.000000,32538642.984882
3040.000000,32538642.984882
3060.000000,33337821.004380
3080.000000,33337821.004380
3100.000000,33670268.767747
3120.000000,33670268.767747
3140.000000,33670268.767747
3160.000000,34357563.085201
3180.000000,34357563.085201
3200.000000,34756413.622668
3220.000000,34756413.622668
3240.000000,34756413.622668
3260.000000,35844831.623804
3280.000000,36702491.943066
3300.000000,37416175.566253
3320.000000,37893872.126984
3340.000000,37893872.126984
3360.000000,37893872.126984
3380.000000,38291978.217740
3400.000000,38702416.479814
3420.000000,39357170.516927
3440.000000,40226529.807777
3460.000000,41150883.637993
3480.000000,41150883.637993
3500.000000,41570684.307892
3520.000000,41570684.307892
3540.000000,41570684.307892
3560.000000,42448929.104026
3580.000000,42448929.104026
3600.000000,42448929.104026
3620.000000,42448929.104026
3640.000000,42908410.059288
3660.000000,43374451.562907
3680.000000,43374451.562907
3700.000000,44535618.005723
3720.000000,45013761.350978
3740.000000,45371352.666263
3760.000000,45371352.666263
3780.000000,45792897.346298
3800.000000,45792897.346298
3820.000000,45792897.346298
3840.000000,45792897.346298
3860.000000,46745572.228000
3880.000000,47203977.699853
3900.000000,47203977.699853
3920.000000,47203977.699853
3940.000000,47203977.699853
3960.000000,47203977.699853
3980.000000,48671825.718627
4000.000000,48671825.718627
4020.000000,50161924.350076
4040.000000,50161924.350076
4060.000000,50161924.350076
4080.000000,50714225.712669
4100.000000,51247374.822641
4120.000000,51766816.127731
4140.000000,53447915.337338
4160.000000,54505910.505245
4180.000000,55126641.383624
4200.000000,55680142.912241
4220.000000,56188311.904449
4240.000000,56188311.904449
4260.000000,56188311.904449
4280.000000,56188311.904449
4300.000000,56188311.904449
4320.000000,56743131.847761
4340.000000,58539517.442567
4360.000000,59274745.832298
4380.000000,60758370.215180
